Sample,X,Y,Z
356,0.0167,-0.0774,1.1044
357,-0.2085,-0.1397,1.4804
358,0.1088,0.0470,1.0603
359,0.4100,0.2084,0.6911
360,0.2360,0.0781,0.7556
361,-0.2043,-0.1558,1.3096
362,-0.0295,-0.0103,1.3461
363,0.2039,-0.0235,1.0649
364,0.4256,0.1062,0.7542
365,0.2219,0.0496,0.8787
366,-0.1954,-0.1193,1.3062
367,-0.1674,-0.0272,1.2145
368,0.3643,0.0524,0.9263
369,0.1264,0.1328,0.6720
370,-0.0563,0.0466,1.0420
371,-0.0961,-0.0626,1.2418
372,0.1941,-0.1285,1.1924
373,0.1542,0.0956,0.8152
374,-0.1038,0.0323,0.9444
375,-0.1507,0.0148,1.1210
376,0.0815,-0.0410,1.1921
377,0.0936,0.0641,0.9297
378,0.2104,0.0677,0.9190
379,0.0405,-0.0456,1.1521
380,0.1277,-0.0415,1.1856
381,0.1694,0.0297,1.0127
382,0.2661,0.1635,0.7817
383,0.2196,-0.0396,1.0280
384,0.2134,-0.1091,1.1784
385,0.1525,-0.0696,1.1238
386,0.1207,0.1166,0.7953
387,0.0768,0.0268,1.1177
388,0.1618,-0.0621,1.1630
389,0.0782,0.0504,1.0129
390,0.0573,0.1218,0.8004
391,-0.1205,0.0231,1.0688
392,-0.0824,-0.0231,1.1469
393,-0.1700,-0.0804,1.1839
394,0.2434,0.0490,0.7551
395,-0.0725,-0.0004,1.0856
396,0.0180,-0.0733,1.2286
397,0.0114,-0.0446,1.1198
398,0.1118,0.0834,0.7553
399,0.1349,0.1265,0.8873
400,0.2393,-0.0609,1.1757
401,0.1807,-0.0273,1.2562
402,0.2292,-0.0568,1.0498
403,0.2353,0.1088,0.9246
404,0.3555,0.1274,0.9426
405,0.3365,-0.0049,1.1052
406,0.2385,-0.1525,1.1733
407,-0.0641,-0.0569,1.0381
408,-0.1266,0.1807,0.9608
409,0.0676,0.0300,0.9073
410,0.1308,-0.0748,1.0796
411,0.0354,-0.0664,1.0428
412,-0.1578,0.0283,1.0864
413,-0.0701,0.0416,1.0740
414,-0.3229,0.0602,0.9661
415,0.0018,-0.0319,0.9905
416,0.1110,0.0748,0.9570
417,-0.0298,-0.0745,1.1149
418,0.0944,0.0317,1.0767
419,0.3100,0.0382,0.9788
420,0.3809,0.0923,0.8796
421,0.2672,0.0292,1.0793
422,0.3182,-0.0873,1.2321
423,0.2980,0.0563,0.9769
424,0.2417,0.0248,0.9924
425,0.4167,0.1346,0.8402
426,0.0571,-0.0117,1.0871
427,0.0443,0.0167,1.0867
428,0.0450,-0.0815,1.2204
429,-0.1127,0.0322,1.0287
430,0.0156,0.1002,0.9879
431,-0.2184,-0.0907,0.9991
432,-0.1768,0.0239,1.0857
433,-0.1558,0.0037,0.9752
434,-0.0997,0.1033,0.8328
435,0.0449,0.0187,1.1295
436,0.0486,-0.1079,1.1384
437,0.0890,-0.0242,1.0920
438,0.1807,0.0189,1.0841
439,0.2802,0.0603,1.0247
440,0.1664,0.0190,0.9357
441,0.3115,0.0878,0.9306
442,0.3093,0.0510,1.0059
443,0.2980,-0.0294,1.0993
444,0.3511,-0.0638,1.1714
445,0.2009,0.1105,1.1302
446,0.0768,0.0656,0.9128
447,-0.0024,0.0568,0.7838
448,-0.0053,-0.0190,1.1081
449,-0.0100,-0.0095,1.0707
450,-0.1149,-0.0143,1.1363
451,-0.0158,0.0087,0.9534
452,-0.0700,-0.0516,1.0532
453,-0.1389,-0.0276,1.2058
454,-0.0203,-0.0496,1.0508
455,0.0378,0.0742,0.9088
456,0.1768,-0.0253,0.9853
457,0.1381,0.0557,0.9615
458,0.0736,0.0247,1.1276
459,0.2313,-0.0781,1.1669
460,0.3763,0.0735,0.9954
461,0.3646,0.1733,0.8712
462,0.1218,-0.0127,1.0222
463,0.0157,-0.0085,1.0142
464,0.3137,-0.0625,1.2411
465,0.0665,0.1997,0.8773
466,0.1747,0.1213,0.7997
467,0.1259,-0.1336,1.1154
468,-0.1428,-0.0649,1.2153
469,0.0242,-0.0251,1.1474
470,-0.0744,-0.0094,0.9844
471,-0.0275,0.1177,0.8735
472,-0.1171,-0.0051,1.0486
473,-0.0329,-0.0114,1.1143
474,0.0478,-0.0331,1.1721
475,0.2286,0.0262,0.9778
476,0.3040,0.0467,1.0191
477,0.1914,-0.0817,1.1027
478,-0.0777,0.0964,0.9968
479,0.1801,-0.0060,0.9955
480,0.0983,0.0656,0.7548
481,0.0803,0.0697,0.9909
482,0.0718,-0.0990,1.1467
483,-0.0314,-0.0206,1.1675
484,-0.0049,0.1081,0.9568
485,-0.1464,-0.0278,0.9866
486,-0.2300,-0.0129,0.9500
487,-0.3752,0.0553,1.1807
488,-0.4994,-0.0239,1.0395
489,-0.1727,0.0366,1.0419
490,-0.2698,-0.0406,0.9962
491,-0.3989,-0.0839,1.1877
492,-0.2891,-0.0270,1.2039
493,-0.0806,0.1334,0.8953
494,-0.1121,-0.0241,0.8734
495,-0.1257,-0.0129,1.0680
496,-0.0886,0.0524,1.0645
497,-0.0536,0.0602,1.0065
498,0.1446,-0.0247,0.9665
499,0.1663,0.0443,0.9391
500,0.0704,-0.0126,1.1736
501,0.0398,-0.1185,1.0535
502,0.0048,-0.0158,1.1269
503,0.0784,0.0873,0.9638
504,-0.1171,-0.0051,1.0486
505,-0.1353,0.0560,0.9549
506,-0.0637,-0.0156,0.9804
507,-0.0498,0.0596,1.0164
508,-0.3659,-0.0280,1.1373
509,-0.5294,-0.0410,1.1951
510,-0.1523,0.1033,0.9196
511,-0.1744,0.0688,0.9336
512,-0.5151,0.1278,0.8427
513,-0.3401,-0.1035,1.1607
514,-0.1965,-0.0487,1.2205
515,-0.0994,0.0324,1.0652
516,0.1611,0.2025,0.7865
517,-0.0437,0.0242,0.8882
518,-0.1558,-0.1418,1.1910
519,0.2365,-0.1688,1.3444
520,0.2286,0.0663,0.8604
521,0.0529,0.1312,0.8788
522,-0.1160,-0.0632,1.0385
523,0.0031,-0.0976,1.1998
524,-0.0156,-0.0493,1.1757
525,0.0771,0.1599,0.8929
526,-0.3736,0.0930,0.8583
527,-0.2824,-0.0849,1.1378
528,-0.3557,-0.1135,1.2586
529,-0.3983,0.0425,1.0367
530,-0.1456,0.2131,0.8181
531,-0.1629,0.0777,0.8260
532,-0.5215,-0.1404,1.2305
533,-0.1605,-0.0389,1.0247
534,-0.0703,0.0352,1.0538
535,0.0085,0.0651,0.9321
536,0.0268,0.1158,0.9610
537,0.0140,-0.0461,1.1707
538,-0.0165,-0.0078,1.0920
539,0.0377,-0.0150,1.0300
540,0.1622,0.0838,0.9177
541,0.0396,-0.0264,1.0627
542,-0.1439,0.0239,1.0895
543,-0.1580,-0.0095,1.1077
544,-0.0960,0.0225,1.0080
545,-0.1822,0.0493,0.9984
546,-0.2380,-0.0068,0.9938
547,-0.2824,0.0953,0.8836
548,-0.3306,-0.1119,1.1052
549,-0.0989,0.0498,0.9873
550,-0.1924,-0.0544,1.1478
551,-0.1956,0.1068,0.8484
552,-0.3145,0.0363,1.1106
553,-0.1702,-0.0320,1.1799
554,0.1094,-0.0063,1.1484
555,0.0605,0.0817,0.9642
556,-0.0072,0.1166,0.9213
557,-0.2681,-0.0342,1.1316
558,0.1559,0.0297,1.0500
559,0.2327,-0.0161,1.0273
560,-0.0856,0.0984,0.8945
561,-0.0653,0.0295,1.0762
562,-0.1582,-0.0270,0.9648
563,-0.1108,-0.0211,1.1423
564,-0.1484,-0.0020,0.9926
565,-0.1802,0.0616,0.9105
566,-0.2720,0.0262,0.9066
567,-0.2197,-0.0466,1.1614
568,-0.1728,-0.0646,1.2244
569,-0.3018,0.0653,0.9376
570,-0.2691,0.0405,1.0073
571,-0.0930,-0.0333,1.0772
572,-0.1449,-0.0404,1.1624
573,-0.2546,0.0295,1.0161
574,-0.1240,0.0170,0.9697
575,0.0847,-0.0203,1.0351
576,0.1876,0.0009,1.0927
577,-0.0731,0.0258,0.9863
578,-0.1105,0.0726,0.9590
579,-0.0285,-0.0422,1.0480
580,-0.1035,-0.0242,1.0716
581,-0.0012,0.0948,0.8095
582,-0.1221,0.0920,0.8857
583,-0.2604,-0.1107,1.1777
584,-0.1223,-0.1324,1.3110
585,-0.1758,0.0020,1.0129
586,-0.3337,0.1010,0.8730
587,-0.2667,0.0024,1.0055
588,0.0209,-0.1146,1.2220
589,-0.3170,-0.0229,1.0902
590,-0.1665,0.0903,0.9194
591,-0.0529,0.0670,0.9490
592,-0.0964,-0.0461,1.0936
593,-0.0700,-0.0791,1.1348
594,0.0031,0.0850,0.9147
595,-0.0940,0.0552,0.9948
596,0.1355,-0.0182,1.0607
597,-0.1102,0.0316,1.0241
598,-0.1010,0.1178,0.8630
599,0.0223,0.0010,1.0432
600,0.0063,-0.0335,1.1218
601,-0.0718,-0.0344,1.1376
602,-0.1299,0.1089,0.8123
603,-0.2922,-0.0189,1.0471
604,-0.1467,-0.0377,1.1378
605,-0.2545,-0.1111,1.2499
606,-0.3311,0.0919,0.9064
607,-0.0785,0.0779,0.9371
608,-0.1476,-0.0705,1.1495
609,-0.1664,-0.0627,1.2156
610,-0.1367,0.0386,0.8939
611,-0.1275,0.1287,0.7414
612,-0.0612,-0.0414,1.0566
613,0.0391,-0.1177,1.2371
614,-0.0609,0.0433,1.0229
615,0.0106,0.1218,0.7595
616,-0.0464,0.0936,0.9664
617,-0.0816,-0.0989,1.2950
618,-0.1187,-0.0224,1.2255
619,0.0093,0.1129,0.8310
620,-0.1482,0.1008,0.8406
621,-0.2373,-0.0828,1.2049
622,-0.1379,-0.1304,1.3625
623,-0.1256,0.0677,0.9383
624,0.0156,0.1611,0.6826
625,-0.3904,0.0512,0.9394
626,-0.3525,-0.2316,1.3682
627,-0.1569,-0.0917,1.2332
628,-0.0319,0.1702,0.7524
629,-0.0956,0.1357,0.6752
