Sample,X,Y,Z
691,-0.2667,0.0069,1.0976
692,-0.0941,-0.0256,1.0247
693,-0.0930,0.0180,1.0383
694,-0.0195,0.0121,0.9979
695,-0.0152,0.0229,0.9590
696,-0.0732,-0.0690,1.1741
697,-0.1979,0.0465,0.9043
698,-0.1744,0.0091,1.1187
699,0.0498,-0.0627,0.9893
700,-0.1157,0.0521,1.0225
701,-0.0740,-0.0164,1.0314
702,-0.0190,0.0091,0.9739
703,0.0150,-0.0225,1.1944
704,-0.1119,0.0482,0.8554
705,-0.2146,0.0140,1.1403
706,-0.0947,-0.0193,0.9979
707,-0.0454,0.0641,1.0922
708,-0.0977,-0.0072,0.8664
709,-0.1584,-0.0181,1.0518
710,-0.0178,-0.0161,1.0049
711,-0.1726,0.0683,1.0439
712,-0.2753,-0.0166,1.1227
713,-0.1184,-0.0670,1.0715
714,0.0410,-0.0362,1.0683
715,-0.2004,0.0541,0.8421
716,-0.2283,-0.0844,1.2039
717,-0.1431,0.0413,0.8986
718,0.1035,-0.0598,1.1682
719,-0.1009,0.0634,0.8289
720,-0.1509,-0.1197,1.2810
721,-0.1472,0.0777,0.8025
722,0.0349,-0.0666,1.1857
723,-0.1246,0.1326,0.8127
724,-0.1159,-0.1042,1.2173
725,-0.0989,0.1495,0.7921
726,0.1442,-0.1187,1.2802
727,-0.1249,0.1456,0.9091
728,-0.2803,-0.0507,1.1739
729,-0.2238,0.1251,0.8352
730,-0.0176,-0.1133,1.2312
731,0.0314,0.0844,0.9475
732,-0.3206,-0.0188,1.0419
733,-0.2476,-0.0345,0.9644
734,-0.0483,-0.0462,1.1608
735,0.1278,-0.0198,1.0308
736,-0.2888,0.0287,1.0634
737,-0.2327,-0.1282,1.0164
738,-0.1118,-0.0261,1.0556
739,0.0231,-0.0162,0.9630
740,0.0397,0.0213,1.0019
741,-0.2712,0.0290,0.9779
742,-0.1584,-0.0123,1.0016
743,0.0580,0.0348,1.1088
744,0.1600,0.0465,1.0883
745,0.0050,0.0297,1.0330
746,-0.3567,0.0674,0.9305
747,-0.1709,-0.0284,1.1132
748,-0.0390,0.0485,1.0755
749,0.0776,-0.0056,1.0173
750,0.0346,-0.0577,0.9172
751,-0.5177,0.0436,0.9771
752,-0.3176,0.0077,1.0870
753,-0.0144,-0.0009,1.1016
754,0.1678,-0.0941,1.0569
755,0.0768,-0.0560,0.9089
756,-0.4595,0.0458,0.9720
757,-0.4070,0.0449,1.1144
758,-0.0786,-0.0824,1.1690
759,0.2541,-0.0488,0.9226
760,0.1912,-0.0024,0.8789
761,-0.3926,0.0771,0.9644
762,-0.4669,0.1005,1.1061
763,-0.1696,-0.0776,1.2508
764,0.0837,-0.0703,0.9688
765,0.3975,-0.0276,0.9656
766,-0.1280,0.1510,0.8447
767,-0.4306,0.0427,1.1558
768,-0.0789,-0.0585,1.1767
769,0.1530,-0.0905,1.1670
770,-0.0903,-0.0351,0.8733
771,-0.1569,-0.0450,0.9531
772,-0.4574,0.0660,0.9060
773,-0.2929,-0.0145,1.0971
774,0.2072,-0.0317,1.0156
775,0.0779,-0.0649,1.1522
776,-0.4795,0.0684,0.9727
