Sample,X,Y,Z
516,0.0722,0.1345,1.0294
517,-0.0178,0.0991,1.0049
518,-0.0775,0.1401,1.0247
519,0.0502,0.1426,0.9529
520,-0.0738,-0.0060,0.8269
521,0.1026,-0.1335,0.8925
522,0.1163,-0.1111,0.8914
523,-0.0239,-0.0123,0.8621
524,0.1696,-0.1019,1.0792
525,0.0168,-0.0731,1.2491
526,-0.1726,-0.0586,1.0990
527,-0.1768,-0.1252,1.2622
528,-0.2466,-0.1487,1.3230
529,-0.2391,-0.0949,1.0261
530,-0.3259,-0.0979,0.9462
531,-0.2031,-0.2510,1.0544
532,-0.0618,-0.1241,0.8731
533,-0.2557,0.0176,0.7776
534,-0.2659,-0.0671,1.1604
535,-0.2278,0.0955,1.0854
536,0.0305,0.2331,0.7817
537,0.0099,-0.0233,1.0299
538,-0.1445,-0.0724,1.0073
539,0.0142,-0.1310,0.8964
540,0.0225,-0.2712,0.8909
541,-0.2971,-0.3392,1.1401
542,-0.0950,-0.1981,1.1015
543,0.0019,-0.1684,0.9849
544,-0.0644,-0.2631,1.2529
545,0.0071,-0.2119,1.3604
546,-0.3452,-0.0684,0.9924
547,-0.1953,-0.0989,0.9390
548,-0.0339,-0.3104,1.1521
549,-0.2200,-0.2260,0.9755
550,-0.2415,-0.1182,0.9098
551,-0.2640,-0.1686,0.9306
552,-0.0322,-0.1551,1.0951
553,-0.1750,0.0554,0.9774
554,-0.2722,0.0457,1.0383
555,-0.1271,-0.0141,1.0267
556,-0.0497,-0.0797,1.0554
557,0.0329,-0.0671,1.1080
558,-0.1846,0.0517,0.9243
559,-0.1104,-0.1654,1.0330
560,0.1286,-0.1092,1.0892
561,-0.0941,0.0184,1.0493
562,-0.1289,0.0458,0.9055
563,-0.0002,-0.1187,1.1843
564,-0.0285,0.0249,1.0637
565,-0.0881,0.0385,0.9042
566,-0.2824,0.0018,0.9282
567,-0.2043,-0.1907,1.2419
568,0.2090,-0.0646,0.8588
569,-0.1047,-0.0759,0.8538
570,-0.3645,-0.1938,1.1044
571,0.0024,-0.1343,1.2504
572,0.0468,-0.0211,0.8911
573,-0.2897,-0.1481,1.1125
574,-0.2127,-0.2803,1.1518
575,-0.0605,-0.0840,1.0772
576,-0.0928,-0.1774,0.8758
577,-0.2551,-0.3101,1.1299
578,-0.3000,-0.2559,1.0471
579,-0.0286,-0.1233,0.9326
580,-0.1895,-0.1305,1.0407
581,-0.1802,-0.1451,1.1265
582,-0.2141,-0.1617,1.0099
583,-0.1523,-0.1158,0.9392
584,-0.1893,-0.1598,1.0095
585,-0.2064,-0.2153,1.0963
586,-0.0001,-0.0886,0.8519
587,-0.1122,-0.2151,1.0479
588,-0.1860,-0.0908,1.1599
589,-0.1235,-0.0101,1.0455
590,-0.2011,-0.0347,0.9183
591,-0.0429,-0.1723,1.1460
592,0.0891,-0.0975,1.0178
593,-0.2524,-0.0787,1.1065
594,-0.1793,-0.1325,0.9429
595,0.0225,-0.2958,1.0705
596,-0.2011,-0.1501,1.1177
597,-0.1649,0.0322,0.9900
598,0.0184,-0.0461,1.0955
599,-0.0740,-0.1502,1.0168
600,0.0248,-0.1307,1.0475
601,-0.1829,0.0062,0.9377
602,-0.3116,-0.1153,1.1376
603,-0.0569,-0.1379,0.8677
604,0.0122,-0.1270,0.9608
605,-0.0554,-0.0780,0.9366
606,-0.1255,-0.0779,1.1321
607,0.0366,-0.0195,1.0154
608,-0.0873,-0.1078,1.1051
609,-0.0599,-0.0151,1.0705
610,0.1191,-0.0667,1.0095
611,-0.1767,-0.1718,0.9902
612,-0.0552,-0.2524,1.0174
613,0.0811,-0.1973,1.0647
614,-0.1413,-0.0998,0.9531
615,-0.0424,-0.0742,0.9978
616,-0.2086,-0.1467,1.0638
617,-0.3439,-0.1454,1.0228
618,-0.2176,-0.1323,1.0830
619,-0.1025,-0.1829,1.1514
620,-0.2004,-0.2514,0.9857
621,-0.2974,-0.2637,0.9685
622,-0.2725,-0.2256,1.0134
623,-0.3047,-0.1309,1.1751
624,-0.1780,-0.0608,0.9455
625,-0.1454,-0.1957,1.0801
626,-0.0785,-0.1587,1.0265
627,-0.1856,-0.0742,1.0775
628,-0.1133,-0.0500,0.9316
629,-0.1243,-0.0814,1.0049
630,0.1201,-0.0141,0.8629
631,-0.0449,-0.1213,1.0157
632,0.0204,-0.1190,1.0577
633,0.0548,-0.0995,0.9965
634,0.0829,-0.0504,0.8889
635,0.1030,-0.1504,1.1125
636,-0.0887,-0.1716,1.2072
637,-0.1382,-0.1494,1.2227
638,-0.1529,-0.1458,1.0386
639,-0.1357,-0.1107,1.0700
640,0.0143,-0.1009,1.0044
641,-0.2603,-0.1177,1.0099
642,-0.5214,-0.1767,0.9556
643,-0.1960,-0.1418,1.0017
644,0.0658,-0.0857,0.8594
645,-0.0936,-0.1609,1.0637
646,-0.2824,-0.0273,0.9548
647,-0.1874,-0.0871,1.0339
648,-0.0619,-0.1379,1.0631
649,-0.0920,-0.1801,0.9965
650,-0.0256,-0.1500,0.9999
651,-0.1604,-0.1145,1.1020
652,-0.1192,-0.1171,1.2529
653,0.1033,-0.1055,1.0745
654,0.1186,-0.0997,1.0293
655,0.1915,-0.0868,0.8894
656,-0.0696,-0.1519,1.1052
657,-0.2386,-0.0278,1.0329
658,-0.0173,-0.0205,1.0896
659,0.0796,-0.0834,0.8574
660,-0.1165,-0.1104,0.9597
661,-0.2356,-0.0579,0.8987
662,-0.3053,-0.1389,1.1528
663,-0.3260,-0.1998,1.2432
664,-0.1448,-0.0513,1.0204
665,-0.2038,-0.0710,0.9634
666,-0.1255,-0.1172,1.0326
667,-0.2087,-0.2274,1.0495
668,-0.3979,-0.2073,1.0549
669,0.0148,-0.1926,1.0062
670,0.0115,-0.1308,0.9306
671,0.0275,-0.1572,1.0959
672,-0.0146,-0.0539,1.0125
673,-0.0878,-0.0888,0.9771
674,-0.1659,-0.2567,1.1937
675,-0.1028,-0.2227,1.0975
676,-0.0564,-0.0878,0.9614
677,-0.0133,-0.0846,1.0550
678,0.0493,-0.0696,1.0016
679,0.0618,-0.0615,0.9048
680,-0.1507,-0.1439,0.9428
681,-0.3302,-0.1425,1.1230
682,-0.0283,-0.0171,1.1175
683,-0.1338,0.0058,0.9388
684,0.0873,-0.0095,1.0303
685,0.1010,0.0114,1.0114
686,-0.2525,-0.0141,1.0288
687,-0.2510,-0.1442,1.0896
688,-0.2422,-0.2269,1.1553
689,-0.2100,-0.0995,1.0107
690,-0.0145,-0.0006,0.8685
691,-0.0321,0.0220,1.1089
692,0.0988,0.0036,1.0934
693,-0.0234,0.0151,0.9612
694,-0.1330,-0.0981,1.0407
695,0.0482,-0.1580,0.9450
696,-0.1846,-0.0920,0.9666
697,-0.0207,-0.0813,0.8086
698,-0.0353,-0.1479,1.1238
699,0.1204,-0.1771,1.1211
700,-0.0757,-0.1280,1.0211
701,-0.2582,-0.2032,1.1514
702,-0.1507,-0.2689,1.1132
703,-0.1871,-0.2322,1.1238
704,-0.0623,-0.0947,0.7888
705,-0.2083,-0.2125,1.1889
706,-0.1273,-0.1455,0.9822
707,-0.2040,-0.0721,1.1110
708,-0.3279,-0.0410,0.8919
709,-0.3575,-0.1205,1.2347
710,-0.0737,-0.0923,0.9279
711,-0.2067,0.0245,0.9125
712,-0.2499,-0.1260,1.0278
713,-0.1125,-0.0466,1.1351
714,0.1291,-0.0859,0.9333
715,0.0541,0.0356,0.8994
716,-0.1208,-0.0907,1.1653
717,-0.0884,0.0373,1.1523
718,0.1105,0.0034,1.0002
719,0.1389,0.0266,0.9774
720,-0.0520,-0.0961,1.0296
721,-0.0282,-0.0998,1.0397
722,0.0717,-0.1393,0.8567
723,-0.0998,-0.1680,1.0847
724,-0.2712,-0.0941,0.9761
725,-0.1459,-0.0724,1.1611
726,-0.0645,0.0084,1.0307
727,-0.0001,-0.0367,1.2246
728,-0.3184,0.1093,0.9810
729,-0.2264,-0.1301,1.0753
730,-0.1658,-0.1480,1.0115
731,-0.0857,-0.2283,0.9464
732,-0.2751,-0.1392,0.8685
733,-0.2471,-0.1711,0.9438
734,-0.0654,-0.1027,1.0978
735,-0.0302,0.1445,1.0810
736,-0.0148,0.2063,1.0833
737,-0.0310,0.0452,1.0974
738,0.0223,-0.1722,1.0731
739,-0.1053,-0.1853,1.0103
740,-0.1451,-0.1688,0.8994
741,0.0883,-0.3499,0.9454
742,-0.0027,-0.2783,0.9324
743,-0.1335,-0.1731,1.0799
744,-0.2545,0.0334,1.2956
745,-0.0923,0.1415,1.1895
746,0.2106,-0.0244,1.0438
747,-0.1412,-0.0635,0.9962
748,-0.4866,-0.1017,1.0415
749,-0.4934,-0.1882,1.0170
750,-0.0773,-0.2960,0.8688
751,0.1509,-0.3138,0.6960
752,-0.1137,-0.1998,0.9388
753,-0.4836,0.0256,1.1424
754,-0.3511,0.0456,1.4161
755,0.0205,0.0648,1.1622
756,0.2806,0.0472,0.9681
757,0.1036,-0.0743,0.8874
758,-0.4087,-0.1533,1.0566
759,-0.4774,-0.2099,1.0452
760,-0.2237,-0.2559,1.0477
761,0.2545,-0.1033,0.8829
762,0.4748,0.0542,0.8151
763,-0.0163,-0.0092,1.0891
764,-0.2128,0.0001,1.2919
765,-0.2311,-0.0451,1.2612
766,-0.1644,-0.0150,1.0366
767,0.0157,-0.0149,0.9825
768,-0.1308,0.0173,0.8516
769,-0.3420,-0.0986,1.0023
770,-0.1813,-0.1263,0.9848
771,-0.2142,-0.0109,1.0905
772,-0.2159,0.1507,0.9951
773,-0.2104,0.1553,1.0625
774,0.0307,0.0703,0.9990
775,-0.0507,-0.0502,0.9781
776,-0.1362,-0.1433,0.7875
777,-0.0078,-0.3417,0.9962
