Sample,X,Y,Z
419,-0.0480,-0.0073,1.2087
420,0.0590,-0.0930,1.1523
421,0.3261,0.1650,0.8342
422,0.2690,0.1091,0.9519
423,0.2460,0.0175,1.0175
424,0.2667,-0.0317,1.0522
425,0.3506,0.0396,1.0504
426,0.1765,0.0515,1.0742
427,0.1828,-0.0224,1.0449
428,0.2103,0.0795,1.0491
429,0.0118,-0.0415,1.0451
430,-0.1821,0.0375,0.9766
431,-0.0255,0.0497,1.0464
432,0.0644,0.0307,1.0569
433,-0.0842,-0.0615,1.0749
434,-0.1190,-0.0451,1.0051
435,-0.1655,-0.0065,1.0905
436,-0.1776,-0.0901,1.0772
437,0.0244,-0.0712,1.0935
438,0.1627,0.0413,0.9746
439,0.1483,0.1474,0.8582
440,0.1360,-0.0517,1.0924
441,0.0831,-0.0535,1.1402
442,0.3684,-0.0058,1.0798
443,0.4260,0.1293,1.0048
444,0.3922,0.0801,1.0356
445,0.2311,0.0316,0.9836
446,0.0151,-0.0159,1.0762
447,0.0490,0.0529,1.0041
448,0.0743,0.0263,0.9927
449,0.2209,0.0970,0.9422
450,-0.1856,-0.0610,1.1099
451,-0.1083,-0.0438,1.0291
452,0.0095,0.0405,1.0236
453,0.0197,0.0148,1.0994
454,-0.1439,0.0108,1.0519
455,-0.0842,-0.0905,1.0662
456,0.1044,-0.0162,1.0714
457,0.1282,0.0332,1.0486
458,0.1577,-0.0421,1.0457
459,0.2263,-0.0221,0.9235
460,0.1205,-0.0784,1.1241
461,0.1567,0.0912,1.0204
462,0.3806,-0.0576,1.0308
463,0.3411,0.0080,0.9089
464,0.1725,0.0243,1.1091
465,0.0991,0.1442,0.9313
466,-0.0544,0.0175,1.1175
467,0.0183,0.0670,1.0341
468,0.2524,-0.0075,0.8757
469,-0.0672,0.1049,0.9185
470,-0.1706,-0.1470,1.2625
471,-0.1152,-0.0134,1.1573
472,0.0521,0.0235,1.0564
473,0.0510,0.0660,0.7944
474,0.1525,0.0906,0.9575
475,-0.0241,-0.0329,1.2615
476,-0.0564,-0.0812,1.0791
477,0.3215,0.0197,1.0596
478,0.1669,0.0815,0.9854
479,0.1650,0.0500,0.9566
480,0.0561,-0.1272,1.1790
481,-0.0235,0.0314,0.9361
482,-0.0039,0.0576,0.9063
483,0.1742,0.0262,0.9119
484,0.0157,-0.0542,1.2410
485,-0.0831,-0.1513,1.0354
486,-0.0932,0.0942,1.0656
487,-0.0941,0.0939,0.9449
488,-0.0088,0.0497,0.9714
489,-0.1656,-0.0667,1.1243
490,-0.4911,-0.0372,1.2161
491,-0.3845,-0.0400,1.0322
492,-0.3685,0.0851,0.9619
493,-0.1521,0.1375,0.8596
494,-0.1204,-0.0715,1.0561
495,-0.2184,-0.0415,1.1869
496,-0.4099,0.0045,1.2056
497,-0.3068,0.0402,0.9749
498,0.1088,0.1140,0.8102
499,0.1166,0.0577,0.8896
500,-0.0711,0.0300,0.9639
501,0.0764,-0.1854,1.2000
502,0.1475,-0.0900,1.2340
503,-0.0190,-0.0881,1.1523
504,-0.0001,0.1018,0.8281
505,0.1259,0.0096,0.8626
506,0.0397,0.0233,1.0257
507,-0.1358,-0.0491,1.1326
508,-0.0837,0.0313,1.0846
509,-0.2568,0.0342,1.0962
510,-0.2120,0.0840,1.0060
511,-0.2911,0.0646,0.9656
512,-0.4666,-0.0224,1.1044
513,-0.4430,-0.0198,1.0422
514,-0.0810,0.1002,0.9538
515,-0.0587,0.1245,0.8951
516,-0.5005,-0.0698,1.1116
517,-0.1266,-0.0457,1.0939
518,0.0505,-0.0643,1.1420
519,0.0797,0.0916,0.9711
520,0.0724,0.0753,0.9050
521,0.0959,0.0190,0.9795
522,-0.2056,-0.1224,1.2328
523,0.1486,-0.0717,1.2075
524,0.2048,0.1404,0.9152
525,-0.0613,0.1830,0.8071
526,-0.0815,-0.0701,1.0109
527,0.1025,-0.1096,1.2614
528,-0.3268,-0.0144,1.2279
529,-0.5205,0.0781,0.9333
530,-0.1255,0.1331,0.7327
531,-0.1422,-0.0312,0.9627
532,-0.4850,-0.1216,1.1664
533,-0.3780,-0.0335,1.1491
534,-0.1616,0.0662,1.0595
535,-0.0452,0.1155,0.7903
536,-0.0547,0.0057,1.0314
537,-0.1884,-0.0020,0.9902
538,-0.1763,-0.0928,1.2343
539,0.0844,-0.1160,1.1435
540,0.1465,0.1747,0.9365
541,0.0643,0.1792,0.8254
542,-0.0497,0.0599,0.9412
543,-0.0460,-0.1891,1.3698
544,-0.0314,-0.0601,1.1310
545,-0.2456,0.0746,0.9930
546,-0.0045,0.1740,0.7371
547,-0.0886,0.0388,0.8703
548,-0.2513,-0.0851,1.1769
549,-0.3437,-0.1076,1.3314
550,-0.3138,0.0764,0.9713
551,-0.0775,0.0909,0.8720
552,0.0223,-0.0641,1.0203
553,-0.2706,-0.1101,1.2402
554,-0.3816,-0.0198,1.1503
555,-0.1296,0.1107,0.8464
556,0.2410,0.0903,0.9337
557,-0.0518,-0.0004,1.1098
558,-0.2158,-0.0901,1.3449
559,-0.0556,0.0200,1.0312
560,0.0961,0.0631,0.8902
561,0.0004,0.0459,0.9385
562,-0.1359,0.0750,0.9478
563,-0.1538,-0.0707,1.1341
564,-0.1619,0.0244,0.9930
565,0.0656,-0.0013,1.0712
566,0.0180,0.1581,0.7092
567,-0.3146,0.0067,1.0999
568,-0.3079,-0.1663,1.1917
569,-0.1670,-0.0317,1.2089
570,-0.1726,0.0487,0.9080
571,-0.3073,0.1234,0.8959
572,-0.1093,-0.0427,1.0101
573,-0.0429,-0.0405,1.2057
574,-0.1499,-0.0453,1.1215
575,-0.2781,0.0219,1.1005
576,0.0753,0.0023,1.0356
577,-0.0582,0.0228,0.9178
578,-0.2327,-0.0125,0.9864
579,-0.1389,0.0588,1.0172
580,0.1509,0.0143,0.9757
581,-0.0341,0.0375,0.9901
582,0.0458,0.0463,0.9041
583,-0.2933,-0.0594,1.1891
584,-0.2220,-0.0477,1.0771
585,-0.0136,-0.0544,1.1143
586,-0.1581,0.1184,0.7866
587,-0.2124,0.0941,1.0414
588,-0.1422,-0.0321,1.1436
589,-0.1877,-0.1174,1.3366
590,-0.1412,0.0327,0.9153
591,-0.2244,0.0193,1.0283
592,0.0337,0.0524,0.8875
593,-0.1157,-0.0821,1.1653
594,-0.3060,-0.0111,0.9368
595,-0.1499,0.0267,1.0576
596,0.1333,0.0277,0.9361
597,0.0912,0.0288,1.0839
598,-0.1961,0.0427,0.8408
599,-0.1313,0.1121,1.0060
600,-0.0609,-0.0277,1.0932
601,0.0302,-0.0459,1.1863
602,-0.0768,0.0304,0.9127
603,-0.3448,0.1320,0.8718
604,-0.2656,-0.0664,1.1543
605,0.0600,-0.1296,1.2854
606,-0.1176,-0.0497,1.0385
607,-0.3525,0.1570,0.6959
608,-0.0977,0.0493,0.9974
609,-0.0041,-0.1203,1.2697
610,-0.1412,-0.1167,1.2213
611,-0.1318,0.0916,0.7712
612,-0.2014,0.1638,0.8369
613,-0.0241,-0.0609,1.1311
614,0.0237,-0.1177,1.3057
615,-0.0081,0.0505,0.8365
616,-0.1628,0.2001,0.7646
617,-0.1262,0.0242,1.0538
618,-0.0583,-0.1470,1.3223
619,-0.0253,-0.0222,1.1258
620,-0.1656,0.1111,0.8267
621,-0.1895,0.1423,0.9124
622,-0.0879,-0.1193,1.2678
623,-0.0590,-0.0723,1.1772
624,-0.0580,0.0860,0.8953
625,-0.2167,0.0860,0.8519
626,-0.3791,-0.0209,1.1636
627,-0.1814,-0.2040,1.2877
628,-0.0669,0.0573,0.8752
629,-0.1216,0.1837,0.6212
630,-0.1569,0.0267,0.9818
631,-0.1700,-0.1575,1.3891
632,-0.1018,-0.1195,1.2751
633,-0.0163,0.2029,0.7621
634,0.1278,0.1099,0.7014
635,-0.0847,-0.0820,1.2007
636,-0.2133,-0.1647,1.3979
637,-0.0132,0.0079,1.1399
638,0.0362,0.1919,0.7150
639,0.0323,0.0610,0.8298
640,-0.1649,-0.1249,1.2487
641,-0.3418,-0.1182,1.3242
642,-0.0989,0.0148,1.0506
643,0.2185,0.2299,0.6752
644,-0.1154,0.0345,0.8572
645,-0.4419,-0.1157,1.2092
646,-0.5635,-0.0378,1.2586
647,0.0150,0.0752,0.9460
648,0.2507,0.1624,0.6984
649,-0.0881,0.0262,0.8770
650,-0.3608,-0.1248,1.3133
651,-0.4504,-0.1270,1.4359
652,-0.0919,0.0253,1.0003
653,0.2327,0.1740,0.6433
654,-0.0795,0.1849,0.7122
655,-0.1956,-0.1584,1.3145
656,-0.2745,-0.1314,1.3640
657,-0.0932,-0.0507,1.1754
658,0.1725,0.1182,0.7501
659,0.0068,0.1533,0.7432
660,-0.2233,-0.1215,1.1392
661,-0.2427,-0.1123,1.3170
662,-0.1615,-0.0408,1.1716
663,0.1166,0.2056,0.6809
664,0.2374,0.1667,0.7133
665,-0.2122,-0.0582,1.1246
666,-0.3450,-0.1929,1.4451
667,-0.2131,-0.0883,1.1966
668,-0.1078,0.1963,0.8079
669,0.0278,0.1849,0.6042
670,-0.0270,-0.0339,1.1286
671,-0.2744,-0.1914,1.3834
672,-0.1619,-0.0582,1.2646
673,-0.0314,0.0729,0.8893
674,-0.1360,0.1607,0.7599
675,-0.1176,-0.0186,0.9751
676,-0.1990,-0.0634,1.1303
677,-0.1895,-0.0408,1.0510
678,-0.0960,0.0125,1.0068
679,-0.0526,0.0269,1.0061
680,-0.1841,0.0229,1.0164
681,-0.0580,0.0247,1.0513
682,0.0901,-0.0075,0.9692
683,-0.0234,0.0261,0.9612
684,-0.2339,0.0062,1.1116
685,-0.3140,-0.0179,1.0757
686,-0.1360,0.0175,1.0956
687,0.0160,-0.0496,1.0781
688,-0.0693,0.0786,0.8953
689,-0.1091,0.0461,1.0060
690,-0.0330,0.0065,1.0460
691,-0.2932,-0.0826,1.2404
692,-0.1022,-0.0315,1.0750
693,-0.0785,0.1213,0.8451
694,-0.2045,0.1081,0.9349
695,0.0724,0.0133,0.9193
696,-0.0613,-0.0520,1.1746
697,-0.0424,-0.0759,1.1110
698,-0.2051,0.0396,1.0444
699,-0.0970,0.0552,0.9705
700,-0.0532,0.0917,0.8949
701,-0.2097,-0.1218,1.2265
702,0.0256,0.0079,0.9332
703,-0.0933,-0.0337,1.1699
704,-0.1062,0.1015,0.9176
705,-0.2739,-0.0209,1.2073
706,-0.0811,0.0265,0.9341
707,-0.0361,0.0121,1.0470
708,-0.2097,-0.0701,1.0190
709,-0.0952,0.0876,0.9882
710,-0.0173,-0.0646,1.0413
711,-0.1309,0.1423,0.9282
712,-0.1521,-0.1370,1.2471
713,-0.1099,0.0837,0.9072
714,-0.2434,-0.0123,1.1313
715,-0.1826,0.0990,0.7562
716,-0.0735,-0.0501,1.2304
717,-0.0897,0.0231,0.8950
718,-0.1123,-0.0310,1.2050
719,-0.1153,-0.0088,0.9824
720,0.0060,0.0114,1.1982
721,-0.0469,0.0183,0.9226
722,-0.1179,0.0677,0.9761
723,-0.2568,-0.0066,0.9250
724,-0.0365,0.0401,1.1186
725,-0.1819,-0.0229,1.0293
726,-0.0503,0.0464,0.9916
727,-0.1250,-0.0132,1.0205
728,-0.1122,-0.0205,1.1533
729,-0.0420,-0.0322,1.0731
730,-0.1220,0.1347,0.8498
731,-0.2798,0.0309,0.9277
732,-0.1121,0.0277,1.1365
733,0.0471,-0.1200,1.2071
734,-0.1345,0.0454,0.9649
735,-0.1249,0.0368,0.9350
736,-0.2205,-0.0263,1.1277
