Sample,X,Y,Z
308,-0.0390,0.0811,1.2391
309,-0.0303,0.0213,1.1658
310,-0.0007,0.1323,0.9840
311,0.0188,0.2296,0.8571
312,-0.0080,0.3033,0.8411
313,-0.0166,0.1713,1.0336
314,-0.1017,0.0157,1.2822
315,-0.1213,0.0092,1.2222
316,0.0326,0.1515,1.0283
317,0.0866,0.3569,0.8016
318,0.0964,0.3248,0.7465
319,0.0060,0.0740,1.1086
320,-0.1292,-0.0813,1.3239
321,-0.0850,-0.0251,1.2097
322,0.0560,0.1638,0.9653
323,0.0941,0.2527,0.8216
324,0.0534,0.1707,0.8718
325,-0.0784,0.0341,0.9991
326,-0.0811,-0.1137,1.1591
327,-0.0688,-0.0078,1.2050
328,0.0040,0.1848,0.9858
329,0.0781,0.3211,0.7748
330,0.0529,0.1255,0.8781
331,-0.0052,-0.0526,1.0928
332,-0.0524,-0.1295,1.2866
333,-0.0321,0.0923,1.1151
334,0.0455,0.0942,1.0191
335,0.0332,0.1040,0.9149
336,-0.0048,0.0337,1.0422
337,-0.0303,0.0933,1.0334
338,0.0243,0.2086,1.0589
339,-0.0298,0.1671,1.1411
340,-0.0834,0.2516,1.0085
341,-0.0451,0.1771,0.9385
342,0.0002,0.0994,0.8657
343,-0.0157,-0.0433,1.0349
344,-0.0513,-0.0903,1.1783
345,-0.0215,0.0522,1.1161
346,0.0126,0.1919,0.9636
347,0.0536,0.2441,0.8831
348,0.0127,0.1335,1.0201
349,-0.0513,0.0853,1.1104
350,0.0063,0.0747,1.1544
351,0.0062,0.1541,0.9858
352,-0.0818,0.0892,0.9497
353,-0.0798,0.1621,0.9243
354,-0.0307,0.0813,1.0438
355,-0.0212,0.1437,1.1077
356,0.0422,0.1790,1.1165
357,0.0079,0.2678,1.0262
358,0.0256,0.3106,0.9251
359,-0.0327,0.1742,0.9935
360,-0.0416,0.1204,1.0033
361,0.0319,-0.0038,1.0184
362,0.0193,0.0062,1.1001
363,0.0474,0.0575,1.0726
364,-0.0031,0.0458,1.0847
365,0.0263,0.1456,0.9279
366,0.0471,0.1147,0.9617
367,0.0276,0.0336,1.0131
368,-0.0028,-0.0361,1.1682
369,-0.0176,-0.0510,1.1035
370,0.0170,-0.0146,0.9734
371,-0.0422,-0.0447,1.0107
372,-0.0557,-0.0473,1.0687
373,-0.0668,0.0063,1.1843
374,-0.0579,0.1904,1.0735
375,0.0096,0.2773,0.9407
376,-0.0162,0.2375,0.8370
377,-0.0991,0.1152,1.0252
378,-0.1141,0.0917,1.0454
379,-0.0046,0.1194,0.9940
380,0.1044,0.0581,1.0151
381,0.0015,0.0343,1.2120
382,-0.0777,0.1364,1.1547
383,0.0522,0.2441,0.8931
384,0.0185,0.2919,0.8922
385,0.0367,0.2192,0.9285
386,-0.0628,0.0426,1.1337
387,-0.0910,0.1525,1.0971
388,-0.0112,0.1370,0.9757
389,0.0791,0.1440,0.9329
390,-0.1168,0.0574,1.0115
391,-0.0856,-0.0416,1.1424
392,0.0512,0.1000,0.9943
393,0.0245,0.0029,1.0267
394,-0.0222,0.1220,1.0358
395,0.0214,0.0475,1.1341
396,-0.0055,0.1830,1.0128
397,0.0762,0.3279,1.0098
398,0.0717,0.1115,1.0547
399,0.0218,0.1375,1.1254
400,-0.0429,0.0413,1.1501
401,-0.0596,0.1269,0.9548
402,-0.0059,0.1144,0.8523
403,0.0549,0.0050,0.9169
404,-0.0258,-0.0142,1.2122
405,-0.0209,0.1287,0.9684
406,0.0941,0.1299,0.9994
407,0.0221,0.1306,0.9723
408,-0.0895,-0.0886,1.2667
409,-0.0302,0.1204,1.0829
410,-0.0488,0.0671,0.9402
411,-0.0386,0.1518,0.7916
412,-0.0121,-0.0728,1.1582
413,-0.1053,-0.0294,1.1628
414,-0.0842,0.1094,0.9998
415,-0.0303,0.2266,1.0173
416,0.0654,0.2819,1.0457
417,-0.0292,0.2939,1.1592
418,0.0060,0.3054,0.9766
419,0.0461,0.1636,0.8267
420,-0.0837,-0.0346,1.0338
421,-0.1416,-0.0455,1.0494
422,-0.0811,0.0465,1.0571
423,0.0617,0.1831,0.9019
424,0.0351,0.0977,1.1142
425,0.0366,0.0707,1.2169
426,-0.0157,0.1345,1.0162
427,0.0437,0.2250,0.9158
428,0.0575,0.3351,0.7487
429,-0.0286,-0.0383,1.1250
430,-0.0891,-0.0618,1.1201
431,-0.0767,-0.2622,1.1484
432,0.0139,-0.0890,1.0759
433,-0.0388,0.0841,1.0485
434,-0.0919,0.3510,0.9323
435,0.0905,0.3102,0.9525
436,0.0424,0.2957,0.9697
437,0.0063,0.2222,1.1272
438,-0.0114,0.2175,1.0690
439,0.1017,0.2480,0.9309
440,-0.0057,0.1398,0.9858
441,0.0287,0.0762,0.9551
442,0.0316,-0.0567,1.1426
443,0.0909,0.0255,1.1843
444,0.0072,0.0629,1.0640
445,0.0225,0.1576,0.9441
446,0.0941,0.1884,0.9317
447,-0.0944,0.0435,1.0374
448,-0.1001,0.0236,1.0475
449,-0.0520,-0.0527,1.0396
450,-0.0313,-0.0112,1.2072
451,-0.0370,0.1845,1.0260
452,-0.1053,0.2698,0.9837
453,-0.1347,0.3101,0.9753
454,-0.0722,0.2379,1.0984
455,-0.0452,0.2817,1.1473
456,0.0351,0.3123,0.8917
457,0.0508,0.1180,0.9060
458,0.0392,0.0475,0.8625
459,-0.0751,-0.1665,1.0255
460,0.0321,-0.0890,1.0438
461,0.0192,-0.0402,1.0716
462,0.0527,0.1101,1.1537
463,0.1188,0.3376,0.9989
464,0.0556,0.3323,0.9654
465,-0.0927,0.1756,1.1186
466,-0.1099,0.0626,1.1392
467,-0.0154,-0.0389,1.0458
468,-0.1412,0.0189,1.1081
469,-0.1003,0.0313,1.0215
470,-0.1039,0.0818,0.9645
471,0.1025,0.1761,1.0078
472,0.0470,0.1569,1.0605
473,0.0082,0.2983,0.9149
474,-0.0203,0.2343,0.8983
475,0.1039,0.1123,0.9732
476,0.1313,-0.0415,1.0143
477,0.0262,-0.0598,1.0557
478,-0.0478,-0.0197,1.0588
479,0.0820,-0.0322,1.0981
480,0.0116,0.0846,1.1731
481,-0.1118,0.2215,1.1475
482,-0.0449,0.3601,1.0056
483,0.0884,0.3348,1.0345
484,0.0067,0.1488,1.0994
485,-0.0966,0.0399,0.9724
486,-0.1099,-0.0207,0.8735
487,-0.0723,-0.1081,0.9520
488,-0.0842,-0.1342,1.1446
489,-0.0854,-0.0996,1.1238
490,0.0753,0.0179,0.8563
491,0.1411,-0.0429,0.9102
492,0.0598,-0.2073,1.0952
493,-0.1631,-0.3340,1.1474
494,0.0240,-0.1696,0.9056
495,0.1090,-0.2133,0.8328
496,0.1005,-0.4367,1.2938
497,-0.1539,-0.3183,1.3430
498,-0.2419,-0.1106,1.1497
499,0.0951,0.0714,0.8541
500,-0.0328,0.0863,0.8386
501,-0.1266,-0.1737,1.2355
502,-0.2525,-0.1482,1.1930
503,-0.0058,-0.1269,0.8958
504,0.0949,-0.2053,0.9814
505,-0.0397,-0.2381,0.9109
506,-0.1255,-0.2252,1.0765
507,-0.0259,-0.0640,1.0185
508,0.1194,-0.0353,1.1548
509,0.1334,0.0038,1.1386
510,-0.0361,0.0475,1.0786
511,-0.0208,0.0888,0.8195
512,0.0104,0.0588,0.8598
513,0.0290,-0.0886,1.0424
514,-0.1150,-0.1458,1.3698
515,-0.0338,-0.0468,1.3004
516,0.1046,0.0583,1.0739
517,0.0493,0.2141,0.8925
518,0.0169,0.2023,0.8184
519,-0.1026,0.0641,0.9072
520,0.0028,0.0023,1.0121
521,0.0031,0.0010,1.1225
522,0.0966,-0.0649,0.9910
523,-0.1033,-0.0488,1.0158
524,-0.0125,-0.1201,0.8306
525,-0.0251,-0.1280,1.0214
526,-0.0276,0.0591,0.9861
527,-0.0508,-0.0330,1.1483
528,-0.0090,0.0095,1.1186
529,0.0627,-0.1102,1.2122
530,0.0635,-0.1469,1.1154
531,-0.0416,-0.1357,0.9531
532,-0.1113,-0.2502,1.0806
533,0.0502,-0.1995,1.0458
534,-0.0320,-0.2775,1.3171
535,-0.1600,-0.0927,1.1511
536,0.0299,0.0573,0.8839
537,0.0176,0.0450,0.7303
538,-0.0547,0.0249,0.7615
539,-0.0368,-0.1782,1.0342
540,-0.0787,-0.3054,1.0573
541,0.0018,-0.3638,1.0935
542,0.0201,-0.3667,1.0882
543,-0.0420,-0.2869,1.0828
544,-0.0278,-0.1799,1.0685
545,0.1031,-0.0537,1.0649
546,-0.0380,0.0287,1.1627
547,-0.1021,-0.0374,1.2314
548,-0.0370,-0.0270,1.2127
549,0.0314,-0.0362,1.0654
550,-0.1064,0.0258,0.8923
551,-0.0821,-0.0176,0.8036
552,-0.0057,-0.0872,1.0359
553,0.0544,-0.1065,1.0656
554,-0.0429,-0.0060,1.0353
555,0.0297,0.1005,0.9170
556,0.1407,0.1645,0.8363
557,0.0173,0.0624,0.9608
558,0.0034,0.0630,1.0497
559,0.0626,0.0024,1.0565
560,0.0026,-0.0947,1.1472
561,0.0293,-0.0979,1.1348
562,-0.1201,0.0202,0.9859
563,-0.1636,0.0049,1.0229
564,0.1133,0.0151,1.0373
565,0.0369,-0.0869,1.1207
566,-0.0485,-0.0735,1.0974
567,-0.1266,-0.1324,1.0960
568,0.0839,-0.0823,0.9514
569,0.0627,-0.1262,0.9236
570,0.0118,-0.1763,0.8917
