Sample,X,Y,Z
329,0.1141,0.1140,0.9182
330,-0.0106,0.0280,0.8528
331,-0.0782,0.0134,0.9109
332,-0.0303,0.0358,1.0355
333,0.0538,0.1099,1.1228
334,0.1231,0.0798,1.1017
335,0.0080,0.0150,1.0574
336,-0.0505,-0.0137,1.0200
337,-0.0115,0.0082,1.0635
338,0.0195,0.0432,1.1210
339,-0.0785,0.0644,1.0913
340,-0.0016,0.0503,1.0290
341,-0.0234,0.0449,0.9427
342,0.0117,0.0936,0.9797
343,-0.0380,0.1817,1.0365
344,-0.0807,0.2827,1.0383
345,0.0122,0.2278,1.1123
346,0.0604,0.1292,1.0117
347,-0.0398,0.0798,0.9199
348,-0.0366,-0.0068,0.8774
349,-0.0228,-0.0482,0.9407
350,-0.0667,0.0592,0.9831
351,-0.0358,0.1107,1.0560
352,0.0453,0.1400,1.1359
353,0.1193,0.1152,1.0914
354,0.0663,0.1713,1.0478
355,-0.0834,0.0996,1.0355
356,-0.0728,0.0037,1.1341
357,0.0076,0.0404,1.0979
358,-0.0195,0.0660,0.9218
359,-0.0053,0.0836,1.0549
360,-0.0087,0.2488,0.9938
361,0.0493,0.3439,1.0073
362,0.0157,0.3547,1.0214
363,0.0102,0.2673,1.0820
364,-0.0126,0.2224,0.8806
365,0.0019,0.0685,0.8638
366,0.0192,-0.0798,0.8666
367,0.0478,-0.0918,0.9893
368,0.0187,0.0256,1.0747
369,-0.0242,-0.0396,1.1889
370,0.0353,-0.0041,1.2151
371,0.1051,0.0033,1.1388
372,0.0045,0.0677,1.0928
373,-0.1082,0.0505,1.0871
374,-0.0724,0.0358,0.9305
375,0.0576,0.0109,0.9199
376,0.0109,0.0571,0.9124
377,-0.1411,0.1298,0.9630
378,-0.1054,0.1927,0.9438
379,0.0354,0.2274,0.9520
380,0.0925,0.2176,1.1198
381,-0.0283,0.2244,1.1126
382,-0.0942,0.1641,0.9786
383,0.0394,0.0478,0.9952
384,0.0615,-0.0139,1.0436
385,-0.0598,0.0403,1.0896
386,-0.0058,0.0366,1.0137
387,0.0754,0.0513,1.1171
388,0.0663,0.0928,1.0595
389,-0.0350,0.1255,1.1069
390,-0.0456,0.1177,1.0400
391,-0.0341,0.1185,1.0446
392,-0.0236,0.0067,1.0247
393,-0.0374,-0.0044,0.9265
394,0.0122,0.0001,0.9332
395,0.0427,0.0810,1.0455
396,-0.0259,0.1136,1.0132
397,-0.0815,0.2029,1.0407
398,0.0827,0.2709,1.0427
399,0.1163,0.2644,1.0956
400,-0.0480,0.2278,1.0664
401,-0.1089,0.1830,0.9263
402,0.0784,0.1274,0.9451
403,0.0421,0.0922,1.0760
404,-0.0549,0.0630,1.0424
405,-0.0226,0.0422,1.0231
406,0.0526,0.1025,0.9272
407,0.0666,-0.0198,1.1101
408,0.0538,0.1246,1.0634
409,-0.0552,0.0013,0.9401
410,-0.0295,-0.0701,0.9424
411,0.0521,0.0137,1.1313
412,0.0598,0.0759,1.0384
413,-0.1639,0.1155,1.0488
414,-0.1187,0.0800,1.1834
415,-0.0159,0.1161,0.9979
416,0.0153,0.0957,0.9968
417,-0.0085,0.1155,1.0359
418,0.0414,0.1125,1.0369
419,0.0425,0.2199,0.9167
420,0.0683,0.1245,1.0305
421,0.0837,0.1345,1.0062
422,-0.0001,0.1456,1.0462
423,-0.0214,0.1345,0.9185
424,-0.0349,0.0353,1.0264
425,0.0578,0.1090,1.0599
426,-0.0197,0.1411,0.9490
427,-0.1021,0.0101,1.0735
428,-0.1266,0.0434,1.0882
429,0.0385,0.0246,1.0657
430,0.0674,0.0604,1.0308
431,-0.0330,0.0290,1.1426
432,-0.0145,0.1075,0.9989
433,0.1041,0.1469,1.1456
434,-0.0231,0.1859,0.9700
435,-0.0826,0.1245,1.1552
436,-0.0623,0.1990,0.9814
437,0.0201,0.2266,0.9013
438,0.1102,0.1985,0.9531
439,0.1119,0.2237,0.9126
440,0.0213,0.2698,0.9212
441,0.0020,0.1917,0.8708
442,0.0157,0.0458,1.0142
443,-0.0216,0.1158,1.0258
444,0.0052,0.0580,1.0007
445,-0.0145,0.0217,1.1086
446,-0.0287,-0.0034,1.1572
447,-0.0006,0.0162,1.1181
448,-0.0845,0.0531,1.0515
449,-0.1180,-0.0226,1.1962
450,-0.0303,0.1303,1.0269
451,-0.0331,0.1159,0.9351
452,0.0180,0.0551,1.0519
453,0.0396,0.0499,1.0186
454,0.0034,0.1481,0.9405
455,0.0145,0.1776,0.9600
456,0.0163,0.2380,1.1053
457,0.0639,0.2653,1.0370
458,0.0366,0.2705,1.0127
459,0.0488,0.0796,0.9952
460,-0.0284,0.0401,1.0716
461,-0.0342,0.1121,0.8487
462,0.0000,0.0200,0.8898
463,0.0527,0.0110,0.9895
464,-0.0487,0.0621,1.1436
465,-0.0444,0.1607,1.0638
466,0.0065,0.1208,1.2509
467,0.0521,0.1852,1.1536
468,-0.0339,0.1960,1.1085
469,-0.0139,0.0641,1.1036
470,-0.1054,0.0154,0.9203
471,-0.0227,0.0305,0.9581
472,-0.0386,0.0263,0.8019
473,-0.0388,0.1135,0.8863
474,0.1502,0.3163,0.8932
475,-0.0352,0.2505,1.0027
476,-0.0588,0.2121,1.0751
477,0.1590,0.1544,1.0952
478,0.0656,0.0854,1.0490
479,-0.0810,0.0505,1.1787
480,-0.1126,0.0662,1.0949
481,0.0165,-0.0087,1.0670
482,0.0314,0.0944,1.0886
483,-0.0588,0.1044,1.0248
484,0.0324,0.1289,1.0073
485,-0.0202,0.1398,0.9412
486,0.0746,0.0065,0.8868
487,-0.0775,-0.1400,0.8477
488,0.0449,-0.1961,0.9487
489,0.0175,-0.3312,0.9371
490,0.0823,-0.3265,1.0369
491,-0.0944,-0.2656,1.1382
492,-0.0964,-0.2144,1.1450
493,0.0583,-0.1564,1.2391
494,-0.0015,-0.0742,1.2445
495,-0.1954,-0.1619,1.1895
496,-0.1567,-0.1739,1.0814
497,0.0364,-0.1598,1.0111
498,0.0535,-0.1389,0.8379
499,0.0143,-0.1481,0.8908
500,-0.0281,-0.1204,0.9084
501,0.0557,0.0102,1.0816
502,0.1412,0.0247,1.1375
503,-0.0647,0.0758,0.9392
504,0.0649,0.0161,1.0767
505,0.0645,-0.1289,0.9329
506,-0.1458,-0.3430,0.9930
507,-0.0222,-0.2496,0.9949
508,-0.0861,-0.2056,1.0007
509,-0.1524,-0.1174,1.0725
510,0.0222,0.0408,1.1531
511,0.0892,0.1320,1.1032
512,-0.1226,0.0742,1.2122
513,-0.0967,0.0396,1.1565
514,-0.0130,-0.0112,0.9937
515,-0.0717,-0.0247,0.8115
516,-0.0701,-0.0830,0.9622
517,0.0476,-0.0158,0.7936
518,0.0040,0.0172,0.9638
519,0.1498,0.0493,1.0148
520,-0.0146,0.0274,1.1511
521,0.0381,0.0827,1.0407
522,0.1393,-0.0515,1.0547
523,0.1022,-0.1776,0.9978
524,-0.0259,-0.2446,1.0841
525,0.0451,-0.2515,1.0209
526,-0.0001,-0.2787,1.0895
527,-0.0476,-0.1799,1.1551
528,-0.0510,-0.0220,1.1696
529,-0.0708,-0.0141,1.1216
530,-0.0472,0.0549,1.2021
531,-0.0577,0.0693,0.9767
532,-0.0874,-0.0933,0.9851
533,-0.0810,-0.0247,0.8483
534,-0.0388,-0.0373,0.8491
535,0.0764,-0.0273,0.8482
536,-0.0160,-0.0161,0.9850
537,0.0798,0.0118,1.0085
538,0.0883,-0.0024,1.1739
539,-0.0432,-0.1038,1.0172
540,0.0590,-0.1957,1.1851
541,-0.0282,-0.1712,1.0380
542,-0.0527,-0.3371,1.0745
543,0.0175,-0.3586,1.0753
544,-0.1334,-0.3054,1.0610
545,-0.0459,-0.1598,1.0337
546,-0.0001,-0.1599,1.0291
547,-0.0537,-0.1101,1.0918
548,-0.0589,0.0598,1.0692
549,-0.1497,0.0599,0.9679
550,-0.1199,-0.0165,0.9346
551,-0.0657,-0.0143,0.9086
552,-0.1456,-0.0556,0.8576
553,-0.0143,-0.1224,0.8945
554,0.0463,-0.0934,1.0413
555,0.0577,-0.0461,1.1015
556,0.0637,-0.0038,1.1022
557,0.0518,-0.0689,1.2456
558,0.1299,-0.0341,1.1874
559,0.0449,-0.0366,1.0435
560,0.0927,-0.1418,1.1067
561,0.0896,-0.1364,0.9947
562,0.0128,-0.1497,0.9022
563,0.0144,-0.1389,1.0193
564,-0.0547,-0.0995,0.9661
565,-0.0745,-0.0547,1.0501
566,0.0471,0.0316,0.9927
567,-0.0525,0.0079,1.0887
568,-0.0186,0.0453,1.0632
569,-0.0377,-0.0586,0.9140
570,-0.0024,-0.1481,0.9929
571,0.0586,-0.1341,0.9743
572,-0.0625,-0.1497,0.9651
573,0.0173,-0.1827,1.0336
574,0.0458,-0.2036,1.0961
575,0.0118,-0.1325,1.1639
576,-0.0228,-0.0880,1.1251
577,0.0001,-0.1892,1.0574
578,-0.0385,-0.2622,1.1121
579,-0.0980,-0.1292,1.0134
580,-0.0496,-0.1951,0.9294
581,0.0270,-0.3423,0.8899
582,-0.0422,-0.2694,1.0598
583,-0.0956,-0.1411,0.9871
584,-0.2045,-0.0768,1.0823
585,-0.1333,-0.1497,1.1582
586,-0.0471,-0.0778,1.0601
587,-0.1765,-0.0615,0.9858
588,-0.0769,-0.0717,1.0413
589,0.1196,-0.1183,0.9507
590,-0.0376,-0.1009,0.8913
591,0.0060,-0.1100,0.9976
592,0.0466,-0.0723,1.0214
593,0.0231,-0.0722,1.1415
594,0.1458,-0.0703,1.0746
595,0.0371,-0.1047,1.0734
596,0.0556,-0.0576,1.0071
597,0.1024,-0.0043,1.0322
