Sample,X,Y,Z
344,0.0275,0.1489,1.0912
345,-0.0275,0.1359,1.0795
346,-0.0091,0.0317,0.9985
347,-0.0060,-0.0590,1.0460
348,-0.0554,-0.0211,0.9913
349,-0.0513,-0.0023,1.0273
350,-0.0125,0.0319,1.1210
351,-0.0062,0.0776,1.1438
352,0.0048,0.1432,1.0784
353,-0.0355,0.1673,1.0869
354,-0.0497,0.2651,1.0074
355,0.0346,0.2091,0.9244
356,0.0319,0.1428,0.8878
357,-0.0429,0.0876,0.9448
358,-0.0067,0.0508,0.8799
359,0.0500,0.0125,1.0202
360,0.0497,0.0947,1.0733
361,-0.0049,0.1673,1.1787
362,-0.0314,0.2065,1.1652
363,0.0160,0.1894,1.2514
364,0.0131,0.1182,1.0917
365,-0.0386,0.0720,0.8542
366,-0.0395,-0.0410,0.9268
367,-0.0374,0.0305,0.8706
368,-0.0837,0.0778,0.9072
369,0.0759,0.0714,0.9236
370,0.0952,0.0088,1.0515
371,0.0405,0.1182,1.0723
372,0.0173,0.1691,1.1885
373,-0.0221,0.0810,1.1802
374,0.0320,0.0646,1.0474
375,0.1044,-0.0473,1.1065
376,-0.0619,0.1049,0.9731
377,-0.1216,0.1453,0.9989
378,0.0207,0.2081,0.9515
379,-0.0056,0.1587,0.9194
380,-0.0999,0.2414,0.9393
381,-0.0165,0.1516,1.0388
382,-0.0314,0.1118,1.0322
383,0.0316,0.0143,0.9702
384,0.0293,0.0134,1.0818
385,-0.0831,0.0603,1.1672
386,-0.0308,0.1103,1.0900
387,0.2145,-0.0009,1.1085
388,0.0737,0.0081,1.1260
389,-0.1111,0.1387,1.0566
390,0.0023,0.1119,0.9666
391,0.0684,0.0345,0.9879
392,-0.0490,0.0698,0.8351
393,0.0743,0.0209,0.8815
394,-0.0717,0.0580,0.9694
395,-0.0576,0.0754,1.1119
396,0.0344,0.1140,1.0927
397,-0.0154,0.1240,1.1196
398,-0.0789,0.1614,1.1019
399,0.0212,0.1827,1.1560
400,-0.0378,0.1708,0.9886
401,0.0065,0.0789,1.0406
402,-0.0157,0.1350,0.9312
403,-0.1166,0.1609,1.0071
404,-0.0434,0.1696,0.9036
405,0.1863,0.1110,0.9666
406,0.0638,0.1136,0.9927
407,-0.0724,0.1553,1.1819
408,-0.0364,0.1537,1.0721
409,0.0839,0.0308,1.0032
410,0.0192,-0.0215,1.1103
411,-0.0103,0.0048,1.0057
412,-0.0121,0.0221,0.9919
413,0.0231,0.0390,1.0059
414,0.0224,0.0168,1.1038
415,-0.1020,0.1984,0.9722
416,-0.0461,0.1684,1.0391
417,0.1448,0.2363,0.9604
418,0.0980,0.1960,1.0790
419,-0.0375,0.1992,1.0202
420,-0.2010,0.1179,0.8432
421,0.0209,0.0473,0.9726
422,0.1098,-0.0065,1.0248
423,0.0082,0.1213,0.9366
424,-0.0780,0.0586,1.1591
425,0.0984,0.0853,1.0872
426,0.0693,0.1056,1.1924
427,-0.0518,0.0701,0.9564
