Sample,X,Y,Z
300,-0.2138,0.2729,1.0363
301,0.2070,0.0931,1.1448
302,0.2201,-0.0641,1.2067
303,0.0035,-0.0648,1.0191
304,-0.0686,0.2416,0.8088
305,-0.0201,0.3456,0.8440
306,0.0316,0.2115,1.0140
307,0.3967,-0.0159,1.3328
308,0.2344,0.0652,1.2212
309,0.0270,0.0869,1.0061
310,0.1851,0.2838,0.8181
311,0.1441,0.2975,0.8552
312,0.2847,0.2153,0.8967
313,0.2830,0.0341,1.1375
314,-0.1050,-0.0953,1.2921
315,-0.1691,-0.0097,1.2581
316,0.0521,0.2650,0.9232
317,0.2103,0.4550,0.6218
318,0.1880,0.2286,0.7439
319,-0.0628,-0.0198,1.1993
320,-0.2581,-0.2040,1.4350
321,0.0463,0.0112,1.3272
322,0.0598,0.3188,0.8531
323,0.2907,0.2937,0.6357
324,0.1890,0.1476,0.8597
325,-0.1155,-0.2097,1.3115
326,-0.0361,-0.1138,1.3475
327,0.1636,0.1046,1.1343
328,0.3265,0.3164,0.7395
329,0.3204,0.3464,0.7709
330,0.1364,0.1569,0.9544
331,-0.0880,0.0493,1.2859
332,-0.0283,0.0873,1.3057
333,0.4119,0.1682,1.0202
334,0.3275,0.3248,0.7120
335,0.1559,0.0970,0.7921
336,-0.1639,-0.1467,1.1442
337,-0.2426,-0.0150,1.2581
338,0.2365,0.2106,1.0987
339,0.3294,0.4247,0.7444
340,0.2552,0.2552,0.8213
341,-0.1865,-0.0747,1.2151
342,-0.1889,-0.1027,1.3079
343,0.0515,0.0953,1.0577
344,0.3738,0.2484,0.7338
345,0.0722,0.0006,0.8926
346,-0.2018,-0.1484,1.3195
347,-0.2017,-0.1035,1.3417
348,0.2574,0.2914,1.0247
349,0.4911,0.3673,0.6752
350,0.2446,0.1409,0.9665
351,-0.3121,0.0973,1.2230
352,-0.1792,-0.0787,1.3823
353,0.3535,0.1896,0.9172
354,0.3771,0.2409,0.5823
355,0.1313,0.1266,0.9468
356,-0.2853,0.0023,1.3271
357,-0.0706,0.0355,1.4336
358,0.5309,0.2676,0.9309
359,0.3635,0.3360,0.6165
360,0.0936,0.1837,0.7207
361,-0.2327,-0.1447,1.3395
362,0.0856,-0.0598,1.3793
363,0.2196,0.2351,0.9224
364,0.2408,0.3109,0.6767
365,-0.1558,0.0411,1.0692
366,-0.1467,-0.0637,1.4620
367,0.2343,0.0677,1.2358
368,0.3298,0.3974,0.6415
369,0.1118,0.3000,0.5626
370,-0.2153,-0.2581,1.2999
371,-0.0956,-0.2456,1.4018
372,0.0537,0.0062,1.0939
373,0.2162,0.2883,0.6030
374,0.0535,0.0635,0.9529
375,0.0121,0.0211,1.2979
376,-0.0759,0.1182,1.2257
377,0.2244,0.3820,0.7173
378,0.0605,0.2686,0.9061
379,0.3422,-0.0124,1.2150
380,0.0233,-0.0297,1.3727
381,0.1397,0.2636,0.8149
382,0.0698,0.0807,0.8971
383,0.2196,0.0193,1.0041
384,0.2280,-0.0859,1.3419
385,0.0834,0.2777,0.9229
386,0.0164,0.4315,0.6899
387,0.1702,0.0831,0.9347
388,0.2427,0.0259,1.2375
389,0.0140,-0.0170,1.1033
390,0.1558,0.1442,0.9670
