Sample,X,Y,Z
247,-0.0327,0.2653,0.9743
248,0.3608,0.1416,1.0408
249,0.3298,0.1235,0.9920
250,0.0851,0.0229,1.2050
251,0.0856,0.1359,0.8147
252,0.2138,-0.0488,1.0536
253,0.3553,0.2332,0.8111
254,0.1399,0.1125,1.0854
255,0.0648,0.4146,1.0468
256,0.1752,0.1819,1.3902
257,0.1752,0.2598,0.8221
258,0.0820,-0.1336,1.0278
259,0.1761,-0.0134,0.9196
260,0.0314,0.0817,1.0532
261,-0.1223,0.1157,0.8894
262,0.0307,-0.0040,1.1155
263,0.0740,0.2145,1.2281
264,0.1424,0.3420,1.1318
265,0.0075,0.1186,0.9990
266,0.0054,-0.0535,1.0763
267,0.1211,0.0764,0.8726
268,0.0099,0.0817,0.7761
269,0.1715,0.0297,0.9903
270,0.3001,-0.0121,1.2017
271,0.2307,0.2499,1.0652
272,0.1303,0.1281,1.0171
273,-0.1279,0.0813,1.1777
274,0.0995,0.1182,1.2580
275,0.0522,0.2409,0.9211
276,0.0726,0.0466,0.8651
277,0.1962,-0.0483,0.9813
278,-0.0048,0.1137,0.8459
279,0.0756,0.1580,1.0162
280,0.0314,0.1629,1.1811
281,-0.0106,0.2597,1.2595
282,-0.0181,0.3040,1.0034
283,0.1740,0.2396,1.0076
284,0.2343,0.1353,0.9916
285,0.0249,0.0629,0.8589
286,0.0229,0.0368,0.8356
287,0.0684,0.1099,1.1179
288,0.1409,0.2446,1.0748
289,0.2980,0.2913,1.0920
290,0.2457,0.1686,1.1001
291,0.1651,0.1003,0.9628
292,-0.0104,-0.1234,0.9821
293,0.0057,-0.1128,1.2002
294,0.1097,0.1589,1.0090
295,0.2329,0.2676,1.0160
296,0.1090,0.1933,1.1720
297,0.0209,0.1669,0.9087
298,0.0404,-0.0310,0.9592
299,0.0019,0.0016,1.2084
300,-0.0785,0.0482,0.8694
301,0.0966,0.1879,0.9072
302,0.2454,0.1682,1.0449
303,0.0961,0.0872,0.9534
304,0.0283,-0.0786,1.0500
305,0.0021,-0.0847,1.2657
306,0.0648,0.0502,1.1938
307,0.2618,0.2048,1.1287
308,0.2822,0.2327,1.0928
309,0.1456,0.1567,0.8400
310,0.0388,0.0044,0.8477
311,-0.0028,0.0139,0.9156
312,0.2070,0.1253,0.9525
313,0.2006,0.2856,1.1618
314,0.0950,0.4043,1.0769
315,0.1401,0.2978,0.8591
316,-0.1077,0.0291,1.0852
317,-0.0800,-0.1454,1.1174
318,0.1689,0.0649,1.0170
319,0.0087,0.1543,1.1198
320,0.0157,0.1658,0.9954
321,0.0482,0.1644,1.0044
322,0.0600,0.1464,0.9082
323,0.1420,0.0398,1.0461
324,-0.0310,0.0219,1.2222
325,-0.0098,0.2256,0.9414
326,0.1382,0.1325,0.8887
327,0.1308,-0.0120,1.0053
328,0.2056,0.0241,0.8679
329,0.1425,-0.0404,1.0826
330,0.0430,0.0206,1.1297
331,0.0508,0.0742,1.2353
332,0.1025,0.2011,1.1811
333,0.3196,0.2227,1.0319
334,0.2022,0.1254,1.0912
335,0.1364,0.0571,0.8694
336,0.0853,0.0898,0.9048
337,-0.0696,0.1660,1.0327
338,0.2123,0.2411,1.0004
339,0.1814,0.2012,0.9848
340,0.1725,0.1846,0.8250
341,-0.0040,-0.0149,0.9874
342,0.0610,0.0154,1.2304
343,0.0376,0.0868,1.1501
344,0.0822,0.0822,1.3116
345,0.2850,0.2219,0.8945
346,-0.1037,0.0524,0.8397
347,0.0416,-0.0361,1.0903
348,0.1552,0.0953,1.0710
349,-0.0557,0.0718,1.1215
350,-0.0016,0.1359,0.8530
351,0.0343,0.0307,0.8309
352,0.1033,0.0593,1.0408
353,0.0195,0.0944,1.1131
354,0.1128,0.1572,1.0826
355,-0.1853,0.0251,1.1118
356,0.1303,0.0173,0.9976
357,0.2549,0.0496,1.0453
358,0.2379,0.1548,1.0306
359,-0.0009,0.2253,1.0441
360,0.0421,0.1271,1.0160
361,0.3507,0.1099,1.0549
362,0.0408,0.1359,1.0942
363,0.3292,0.2397,0.9504
364,0.1882,0.2643,0.8797
365,-0.0220,0.2405,0.9704
366,0.3063,0.1064,1.0220
367,-0.1025,0.0037,1.1292
368,0.1007,0.0508,1.0160
369,0.2380,-0.0268,1.0917
370,-0.1851,0.0672,1.2020
371,0.0643,0.0868,0.9854
372,0.0903,0.0173,1.0374
373,-0.1852,-0.0872,1.3297
374,0.1030,0.1125,0.8057
375,-0.0794,0.0016,0.9233
376,0.1876,0.0944,0.8713
377,0.3000,0.0304,0.9630
378,0.0986,0.2183,0.9866
379,0.2085,0.1169,1.1775
380,0.3490,0.1543,1.0706
381,0.1486,0.0777,1.0474
382,0.3052,0.1702,1.0613
383,0.2654,0.2049,1.0247
384,0.1098,0.1849,1.0315
385,0.1342,0.0909,1.0131
386,-0.0209,0.1552,1.0591
387,0.0825,0.2202,0.9955
388,0.1020,0.3162,1.0590
389,-0.1840,0.1727,0.9094
390,0.0564,0.0742,1.0659
391,0.0271,0.1200,0.8510
392,-0.1674,0.0380,0.9739
393,-0.0513,0.0278,0.8310
394,-0.1174,0.0383,1.2307
395,-0.0632,0.1638,1.0443
396,0.0712,0.1150,1.1279
397,0.0651,0.0108,1.0944
398,0.2230,-0.0566,1.1740
399,0.3422,-0.0009,0.9797
400,0.1346,0.0285,0.9875
401,0.4368,-0.0446,1.0902
402,0.4681,0.1205,1.0419
403,0.2347,0.1979,0.9189
404,0.0000,0.2113,1.0759
405,0.2947,0.1023,1.0178
406,0.2390,0.1040,0.9891
407,0.0629,0.1613,1.0505
408,0.0714,0.1208,0.8951
409,-0.0359,0.0024,1.1772
410,-0.1297,0.1263,1.1091
411,-0.0395,0.1777,0.8958
412,-0.1933,0.0581,1.1380
413,0.0463,0.0737,1.1429
414,-0.1826,0.1390,0.9678
415,-0.2722,0.1675,0.9440
416,0.2266,-0.0977,1.0520
417,0.1283,0.0688,1.0610
418,0.3324,0.1653,0.9324
419,0.1475,0.0580,0.9405
420,0.2845,-0.0259,1.3423
421,0.5408,0.2814,1.1154
422,0.3064,0.2767,0.9713
423,0.2808,0.0799,1.0329
424,0.3137,0.1020,0.9241
425,0.3061,0.2146,0.7202
426,0.1306,0.0728,0.8535
427,0.1051,0.0177,1.1187
428,-0.1204,0.1725,1.1374
429,-0.0432,0.2561,0.9454
430,-0.1443,-0.0100,1.2866
431,-0.2675,-0.0786,1.3022
432,-0.1118,0.1546,0.8813
433,-0.3372,0.1428,0.8992
434,0.0256,0.0586,0.9777
435,-0.0339,0.1295,1.1277
436,0.1786,0.1873,0.7327
437,0.2554,0.0522,0.9431
438,0.3057,0.1110,1.3381
439,0.5455,0.3291,0.9704
440,0.2969,0.2664,0.9193
441,0.2634,0.1411,1.2031
442,0.5633,0.0325,1.0251
443,0.3229,0.1867,0.7864
444,0.1882,-0.0239,1.0489
445,0.2773,0.0070,1.1610
446,-0.1618,0.0717,1.1125
447,-0.0604,0.0610,0.9738
448,-0.1556,0.0331,1.2048
449,-0.1240,0.0723,1.2173
450,-0.3941,0.1260,0.8575
451,-0.2693,0.0040,1.2033
452,-0.1069,0.1816,1.1021
453,0.0864,0.0993,0.7265
454,0.1683,0.0055,1.0570
455,0.1771,0.2137,0.9293
456,0.1755,0.1949,0.8712
457,0.0437,0.1442,1.0864
458,0.5040,0.2789,1.1155
459,0.6351,0.3463,0.9016
460,0.3456,0.2104,0.9177
461,0.2495,-0.0932,1.1817
462,0.2911,-0.0290,1.0140
463,0.0146,-0.0711,1.1899
464,0.2510,-0.0354,1.1013
