Sample,X,Y,Z
307,-0.0214,0.0345,1.0420
308,0.0189,0.0058,1.1044
309,0.3076,-0.0165,1.0881
310,0.4309,0.0048,0.9438
311,0.1242,0.0411,1.0635
312,0.0316,0.0071,1.0386
313,-0.0405,0.0346,1.0012
314,0.1130,0.0262,1.0430
315,0.3190,-0.0410,0.9886
316,0.2388,0.0098,1.0332
317,-0.0896,0.0605,0.9458
318,-0.2031,0.0203,1.0711
319,0.0157,0.0443,1.0534
320,0.3291,-0.0515,1.1087
321,0.1815,0.0200,0.9709
322,-0.1187,0.0239,0.9559
323,-0.1599,0.0327,0.9705
324,-0.0677,-0.0068,1.1273
325,0.1938,-0.0679,1.0847
326,0.2708,-0.0059,1.0080
327,0.0163,0.0444,0.9608
328,-0.1526,0.0236,1.0620
329,0.0604,0.0067,1.1046
330,0.3530,-0.0536,1.1060
331,0.5524,-0.0049,1.0162
332,0.1351,0.0371,0.9355
333,-0.0255,0.0474,0.9834
334,0.0789,-0.0009,1.0927
335,0.2845,-0.0342,1.0485
336,0.3882,0.0421,0.9586
337,0.0789,0.0557,0.9136
338,-0.1984,0.0666,0.9694
339,-0.2040,0.0444,1.0944
340,0.2666,-0.0630,1.1706
341,0.4611,-0.0435,1.0703
342,0.0146,0.0245,0.9235
343,-0.4903,0.0554,0.9948
344,-0.3918,0.0581,1.0504
345,0.3427,-0.0699,1.1605
346,0.6333,-0.0783,1.1004
347,0.1746,-0.0695,0.9129
348,-0.5016,0.0651,0.9509
349,-0.3067,0.0916,1.0537
350,0.4213,-0.0099,1.1462
351,0.6580,-0.0202,0.9841
352,0.2534,-0.0581,0.9317
353,-0.3828,0.1026,0.9329
354,-0.1559,0.0413,1.1736
355,0.5605,-0.0190,1.1727
356,0.6582,-0.0559,1.0626
357,-0.0831,0.0401,0.8250
358,-0.3947,0.0508,1.0137
359,0.1456,0.0786,1.0834
360,0.2409,-0.0012,1.1340
361,0.3555,-0.0776,0.9520
362,-0.0591,0.0158,0.8496
363,-0.2197,0.0590,1.0626
364,0.1351,0.0371,0.9355
365,0.0404,0.0500,1.1934
366,0.2408,-0.0424,1.1118
367,0.0605,-0.0508,0.9208
368,0.0423,-0.0269,0.9732
369,0.0856,0.0527,1.0655
